Order Ticket Number,Order Timestamp,Employee ID,Employee Name,Store ID,Store Name,Order Channel
TCK-015358,2025-10-08 18:11:25,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015359,2025-10-08 12:40:40,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015360,2025-10-08 19:24:33,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015361,2025-10-08 18:15:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015362,2025-10-08 19:28:02,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015363,2025-10-08 12:45:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015364,2025-10-08 12:35:20,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015365,2025-10-08 19:54:56,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015366,2025-10-08 20:02:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015367,2025-10-08 11:49:11,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015368,2025-10-08 12:20:57,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015369,2025-10-08 14:38:55,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015370,2025-10-08 11:31:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015371,2025-10-08 11:50:54,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015372,2025-10-08 13:48:04,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015373,2025-10-08 18:08:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015374,2025-10-08 13:48:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015375,2025-10-08 12:31:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015376,2025-10-08 12:27:06,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015377,2025-10-08 17:33:16,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015378,2025-10-08 12:04:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015379,2025-10-08 12:44:03,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015380,2025-10-08 18:47:45,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015381,2025-10-08 20:58:37,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015382,2025-10-08 13:48:04,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015383,2025-10-08 13:07:52,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015384,2025-10-08 13:22:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015385,2025-10-08 17:13:46,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015386,2025-10-08 17:10:53,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015387,2025-10-08 15:06:58,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015388,2025-10-08 14:53:21,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015389,2025-10-08 18:54:57,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015390,2025-10-08 22:18:54,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015391,2025-10-08 20:24:58,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015392,2025-10-08 17:56:41,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015393,2025-10-08 21:48:42,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015394,2025-10-08 12:22:05,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015395,2025-10-08 17:17:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015396,2025-10-08 18:45:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015397,2025-10-08 15:38:49,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015398,2025-10-08 19:24:55,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015399,2025-10-08 18:41:22,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015400,2025-10-08 15:04:58,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015401,2025-10-08 18:34:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-015402,2025-10-08 12:48:04,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015403,2025-10-09 18:35:55,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015404,2025-10-09 20:02:56,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015405,2025-10-09 18:02:19,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015406,2025-10-09 17:01:36,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015407,2025-10-09 19:45:02,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015408,2025-10-09 19:03:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015409,2025-10-09 11:12:07,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015410,2025-10-09 13:12:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015411,2025-10-09 18:07:14,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015412,2025-10-09 19:09:52,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015413,2025-10-09 18:55:33,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015414,2025-10-09 19:11:40,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015415,2025-10-09 20:41:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015416,2025-10-09 20:14:04,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015417,2025-10-09 19:08:55,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015418,2025-10-09 20:35:45,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015419,2025-10-09 19:26:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-015420,2025-10-09 21:52:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015421,2025-10-09 19:28:36,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015422,2025-10-09 11:45:48,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015423,2025-10-09 12:20:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015424,2025-10-09 17:13:19,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015425,2025-10-09 18:15:57,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015426,2025-10-09 14:23:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015427,2025-10-09 19:23:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015428,2025-10-09 20:56:41,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015429,2025-10-09 12:27:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015430,2025-10-09 22:18:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015431,2025-10-09 13:32:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015432,2025-10-09 12:55:58,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015433,2025-10-09 12:51:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015434,2025-10-09 17:19:17,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015435,2025-10-09 20:02:07,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015436,2025-10-09 11:41:43,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015437,2025-10-09 22:59:23,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015438,2025-10-09 20:04:39,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015439,2025-10-09 15:52:13,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015440,2025-10-09 16:16:05,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015441,2025-10-09 17:22:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015442,2025-10-09 12:03:47,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015443,2025-10-09 17:40:17,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015444,2025-10-09 17:36:42,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015445,2025-10-09 19:02:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015446,2025-10-09 13:26:41,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015447,2025-10-09 19:42:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015448,2025-10-09 18:10:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015449,2025-10-10 18:57:26,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015450,2025-10-10 21:56:08,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015451,2025-10-10 16:53:16,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015452,2025-10-10 15:44:31,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015453,2025-10-10 18:31:40,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015454,2025-10-10 13:26:34,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015455,2025-10-10 16:20:55,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015456,2025-10-10 18:51:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015457,2025-10-10 20:31:52,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015458,2025-10-10 22:03:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015459,2025-10-10 19:15:35,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015460,2025-10-10 19:35:45,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015461,2025-10-10 18:50:28,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015462,2025-10-10 20:25:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015463,2025-10-10 18:38:21,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015464,2025-10-10 17:28:40,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015465,2025-10-10 21:03:49,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015466,2025-10-10 12:39:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015467,2025-10-10 18:44:12,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015468,2025-10-10 11:50:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015469,2025-10-10 14:57:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015470,2025-10-10 12:48:19,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015471,2025-10-10 20:24:48,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015472,2025-10-10 20:06:52,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015473,2025-10-10 18:47:52,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015474,2025-10-10 18:56:44,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015475,2025-10-10 19:37:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015476,2025-10-10 19:13:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015477,2025-10-10 13:17:06,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015478,2025-10-10 13:56:16,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015479,2025-10-10 22:26:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015480,2025-10-10 20:28:14,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015481,2025-10-10 11:40:38,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015482,2025-10-10 14:19:05,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015483,2025-10-10 13:14:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015484,2025-10-10 18:38:11,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015485,2025-10-10 12:04:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015486,2025-10-10 12:47:11,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015487,2025-10-10 12:10:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015488,2025-10-10 12:52:44,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015489,2025-10-10 19:12:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015490,2025-10-10 11:21:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015491,2025-10-10 17:45:42,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015492,2025-10-10 20:30:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015493,2025-10-10 20:17:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015494,2025-10-10 20:58:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015495,2025-10-10 18:59:07,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015496,2025-10-10 18:05:20,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015497,2025-10-10 16:43:03,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015498,2025-10-10 20:42:16,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015499,2025-10-10 18:57:29,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015500,2025-10-10 20:01:14,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015501,2025-10-10 20:26:16,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015502,2025-10-10 17:42:39,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015503,2025-10-10 20:01:32,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015504,2025-10-10 12:43:58,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015505,2025-10-10 18:57:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015506,2025-10-10 19:59:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015507,2025-10-10 11:21:40,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015508,2025-10-10 22:26:50,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015509,2025-10-10 13:29:12,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015510,2025-10-10 18:20:37,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015511,2025-10-10 18:44:20,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015512,2025-10-10 16:14:22,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015513,2025-10-10 19:30:04,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015514,2025-10-10 12:19:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015515,2025-10-10 14:53:42,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-015516,2025-10-10 11:24:15,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015517,2025-10-10 16:29:24,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015518,2025-10-10 12:45:08,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015519,2025-10-10 13:09:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015520,2025-10-10 12:40:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015521,2025-10-10 18:29:05,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015522,2025-10-10 13:10:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015523,2025-10-10 18:02:17,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015524,2025-10-10 19:54:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015525,2025-10-10 14:59:03,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015526,2025-10-10 18:59:40,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015527,2025-10-10 21:36:37,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015528,2025-10-10 17:59:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015529,2025-10-10 21:36:27,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015530,2025-10-10 11:02:48,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015531,2025-10-11 18:49:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015532,2025-10-11 18:06:35,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015533,2025-10-11 21:33:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015534,2025-10-11 18:37:12,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015535,2025-10-11 17:26:46,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015536,2025-10-11 14:49:40,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015537,2025-10-11 18:03:16,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015538,2025-10-11 21:44:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015539,2025-10-11 18:33:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-015540,2025-10-11 20:46:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015541,2025-10-11 18:41:03,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015542,2025-10-11 17:51:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015543,2025-10-11 20:00:44,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015544,2025-10-11 22:48:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015545,2025-10-11 21:17:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015546,2025-10-11 19:16:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015547,2025-10-11 12:56:05,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015548,2025-10-11 18:26:20,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015549,2025-10-11 11:01:32,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015550,2025-10-11 12:00:16,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015551,2025-10-11 18:30:29,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015552,2025-10-11 13:13:08,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015553,2025-10-11 18:11:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015554,2025-10-11 12:29:56,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015555,2025-10-11 19:17:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015556,2025-10-11 17:28:55,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015557,2025-10-11 22:27:15,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015558,2025-10-11 11:14:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015559,2025-10-11 21:40:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015560,2025-10-11 11:01:35,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015561,2025-10-11 21:36:44,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015562,2025-10-11 12:52:21,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015563,2025-10-11 19:14:10,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015564,2025-10-11 22:59:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015565,2025-10-11 21:25:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015566,2025-10-11 21:06:27,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015567,2025-10-11 17:18:38,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015568,2025-10-11 18:36:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015569,2025-10-11 20:15:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015570,2025-10-11 11:11:45,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015571,2025-10-11 19:47:15,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015572,2025-10-11 16:49:06,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015573,2025-10-11 14:06:08,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015574,2025-10-11 11:20:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015575,2025-10-11 13:05:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015576,2025-10-11 12:27:12,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015577,2025-10-11 15:00:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015578,2025-10-11 22:10:34,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015579,2025-10-11 17:38:45,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015580,2025-10-11 18:01:00,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015581,2025-10-11 13:07:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015582,2025-10-11 11:03:51,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015583,2025-10-11 20:08:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015584,2025-10-11 12:37:18,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015585,2025-10-11 20:40:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015586,2025-10-11 15:58:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015587,2025-10-11 11:27:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015588,2025-10-11 19:08:19,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015589,2025-10-11 19:24:46,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015590,2025-10-11 15:17:23,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015591,2025-10-11 20:06:39,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015592,2025-10-11 22:47:39,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015593,2025-10-11 12:48:27,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015594,2025-10-11 19:15:13,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015595,2025-10-11 19:31:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015596,2025-10-11 19:45:47,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015597,2025-10-11 18:49:51,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015598,2025-10-11 16:48:01,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015599,2025-10-11 14:15:30,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015600,2025-10-11 17:55:57,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015601,2025-10-11 12:41:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015602,2025-10-11 16:17:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015603,2025-10-11 11:28:33,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015604,2025-10-11 13:31:10,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015605,2025-10-11 18:13:46,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015606,2025-10-11 18:13:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015607,2025-10-11 12:35:03,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015608,2025-10-11 17:37:22,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015609,2025-10-11 13:04:54,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015610,2025-10-11 19:16:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015611,2025-10-11 17:09:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015612,2025-10-11 11:51:55,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015613,2025-10-11 12:41:54,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015614,2025-10-11 12:44:22,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015615,2025-10-11 19:19:04,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015616,2025-10-11 20:49:17,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-015617,2025-10-11 17:11:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015618,2025-10-11 17:47:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015619,2025-10-11 20:45:31,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015620,2025-10-11 20:53:16,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015621,2025-10-11 17:18:52,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015622,2025-10-11 18:09:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
